trained_episodes,epsilon,mean,std,min,max,p25,p50,p75,success_rate,mean_steps
0,1.0,-99.89999999999856,4.263256414560601e-14,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,0.0,999.0
1000,0.606454822840097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
2000,0.3677874521460121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
3000,0.22304647413401948,64.03500000000022,69.02811075931263,-99.8999999999986,94.8,93.2,94.2,94.5,0.85,233.26
4000,0.13526760995605422,93.29600000000002,1.297221646442885,89.80000000000003,94.20000000000002,93.7,93.80000000000001,93.9,1.0,100.59
5000,0.0820336944319021,91.083,1.1198263258202101,87.90000000000003,93.00000000000001,90.20000000000002,91.40000000000002,91.80000000000001,1.0,163.5
6000,0.05,91.81500000000001,0.2401561991704564,91.10000000000002,92.30000000000001,91.60000000000002,91.80000000000001,92.00000000000001,1.0,150.67
7000,0.05,75.05600000000001,33.971362410124215,-0.1,90.80000000000001,90.10000000000002,90.40000000000002,90.60000000000002,0.83,319.31
8000,0.05,93.53300000000002,0.42120185184778014,92.30000000000001,94.5,93.4,93.5,93.60000000000001,1.0,142.82
9000,0.05,93.64499999999998,0.4589934640057524,92.50000000000001,94.7,93.5,93.60000000000001,93.80000000000001,1.0,146.95
10000,0.05,91.32300000000001,1.319837489996396,89.10000000000002,94.2,90.57500000000002,90.90000000000002,91.67500000000001,1.0,215.36
